539,IN9399A01032,SQL STAR INTL FP PRODIV 160999,SQL STAR INTERNATIONAL LTD.,Equity Shares,Deleted
540,IN9399A01040,SQL STAR INTERNATIONAL LTD. PP PRODIV 250302,SQL STAR INTERNATIONAL LTD.,EQUITY SHARES,ACTIVE
541,IN9400B01010,VIRGO GLOBAL MEDIA LIMITED PP PRODIV 210700,VIRGO GLOBAL MEDIA LIMITED,EQUITY SHARES,ACTIVE
542,IN9401B01018,RESPONSE INFORMATICS LIMITED PP PRODIV 110800,RESPONSE INFORMATICS LIMITED,EQUITY SHARES,BLOCKED DUE TO ACA
543,IN9401V01016,GREENTHOUGHTS ENERGY PRIVATE LIMITED EQ PP RS. 2.5/-,GREENTHOUGHTS ENERGY PRIVATE LIMITED,EQUITY SHARES,ACTIVE
544,IN9402V01014,BANSWARA BIOMASS ENERGY PRIVATE LIMITED EQ PP RS. 2.5/-,BANSWARA BIOMASS ENERGY PRIVATE LIMITED,EQUITY SHARES,ACTIVE
545,IN9406A01019,AUROBINDO PHARM EQ PRODIV 100999,AUROBINDO PHARMA LIMITED,Equity Shares,Deleted
546,IN9407I01010,RELIANCE ASSET RECONSTRUCTION COMPANY LIMITED EQ NEW PP RE 0.50/-,RELIANCE ASSET RECONSTRUCTION COMPANY LIMITED,EQUITY SHARES,ACTIVE
547,IN9408A01015,PENTASOFT TECH INACTIVE,PENTASOFT TECHNOLOGIES LIMITED,Equity Shares,Deleted
548,IN9408A01023,PENTASOFT TECH EQ PRODIV 250200,PENTASOFT TECHNOLOGIES LIMITED,Equity Shares,Deleted
549,IN9412H01012,GUJARAT ANJAN CEMENT LIMITED EQ PP RE.0.50,GUJARAT ANJAN CEMENT LIMITED,Equity Shares,Deleted
550,IN9412S01019,ORCHID RECRUITER PRIVATE LIMITED EQ PP RS. 2/-,ORCHID RECRUITER PRIVATE LIMITED,EQUITY SHARES,ACTIVE
551,IN9416A01018,SRI ADHIKARI EQ PRODIV210999,SRI ADHIKARI BROTHERS TELEVISION NETWORK LTD,Equity Shares,Deleted
552,IN9416A01026,SRI ADHIKARI EQ PRODIV 030200,SRI ADHIKARI BROTHERS TELEVISION NETWORK LTD,Equity Shares,Deleted
553,IN9417B01014,DYNACONS SYSTEM PP PRODIV 250800,DYNACONS SYSTEMS AND SOLUTIONS LTD.,Equity Shares,Deleted
554,IN9417B01022,DYNACONS SYSTEMS AND SOLUTIONS LTD. PP PRODIV 300902,DYNACONS SYSTEMS AND SOLUTIONS LTD.,EQUITY SHARES,ACTIVE
555,IN9418B01012,ATCO CORPORATION LIMITED EQ NEW PP RE. 1/-,VAARAD VENTURES LIMITED,Equity Shares,Deleted
556,IN9419S01014,PACE IRON &amp; STEEL PRIVATE LIMITED EQ PP RS. 2/-,PACE IRON &amp; STEEL PRIVATE LIMITED,EQUITY SHARES,ACTIVE
557,IN9421A01018,ABAN OFFSHORE LTD. PP RS 5/-200502,ABAN OFFSHORE LIMITED,Equity Shares,Deleted
558,IN9421A01026,ABAN OFFSHORE LTD. EQ NEW PP RS.1/-,ABAN OFFSHORE LIMITED,Equity Shares,Deleted
559,IN9423A01014,ADANI ENTERPRISES LIMITED EQ PRODIV291299,ADANI ENTERPRISES LIMITED,Equity Shares,Deleted
560,IN9423Y01014,SBFC FINANCE PRIVATE LIMITED EQ PP RE 0.5,SBFC FINANCE PRIVATE LIMITED,EQUITY SHARES,ACTIVE
561,IN9425B01017,BRIGHTCOM GROUP LIMITED PP PRODIV 170800,BRIGHTCOM GROUP LIMITED,EQUITY SHARES,ACTIVE
562,IN9425P01017,EMBASSY OFFICE PARKS PRIVATE LIMITED EQ PP RE. 1/-,EMBASSY OFFICE PARKS PRIVATE LIMITED,Equity Shares,Deleted
563,IN9426A01017,ALEMBIC LTD. EQ PP RS.2.5/-,ALEMBIC LIMITED,Equity Shares,Deleted
564,IN9427B01013,TULSI CAPITAL MARKET LIMITED PP PRODIV 111100,TULSI CAPITAL MARKET LIMITED,EQUITY SHARES,DELETED
565,IN9427F01014,CHALET HOTELS PRIVATE LIMITED EQ PP RS.2/-,CHALET HOTELS PRIVATE LIMITED,Equity Shares,Deleted
566,IN9427F04018,CHALET HOTELS LIMITED 0% SERIES A PREF 25MY38,CHALET HOTELS LIMITED,PREFERENCE SHARES,ACTIVE
567,IN9427F04026,CHALET HOTELS LIMITED 0% SERIES B PREF 25MY38,CHALET HOTELS LIMITED,PREFERENCE SHARES,DELETED
568,IN9427F04034,CHALET HOTELS LIMITED 0% SERIES A PP PREF 25MY38,CHALET HOTELS LIMITED,PREFERENCE SHARES,DELETED
569,IN9427F04042,CHALET HOTELS LIMITED 0% SERIES A PP PREF 25MY38,CHALET HOTELS LIMITED,PREFERENCE SHARES,DELETED
570,IN9427F04059,CHALET HOTELS LIMITED SERIES B PARTLY PAID PREF 25MY38,CHALET HOTELS LIMITED,PREFERENCE SHARES,ACTIVE
571,IN9428B01011,PVV INFRA LIMITED PP PRO DIV161000,PVV INFRA LIMITED,EQUITY SHARES,BLOCKED DUE TO ACA
572,IN9428V01019,NEPHROCARE HEALTH SERVICES PRIVATE LIMITED EQ PP RE.1,NEPHROCARE HEALTH SERVICES PRIVATE LIMITED,EQUITY SHARES,ACTIVE
573,IN9430B01017,ZR INFRA LIMITED PP PRODIV 230600,ZR INFRA LIMITED,EQUITY SHARES,ACTIVE
574,IN9434B01019,WEP SOLUTIONS LIMITED PP PRODIV 210900,WEP SOLUTIONS LIMITED,EQUITY SHARES,BLOCKED DUE TO ACA
575,IN9435A01018,ANDHRA PAPER EQ PRODIV 150699,INTERNATIONAL PAPER APPM LIMITED,Equity Shares,Deleted
576,IN9435A01026,ANDHRA PAPER EQ PRODIV 121099,INTERNATIONAL PAPER APPM LIMITED,Equity Shares,Deleted
577,IN9435A01034,ANDHRA PAPER EQ PRODIV 131299,INTERNATIONAL PAPER APPM LIMITED,Equity Shares,Deleted
578,IN9435A01042,ANDHRA PAPER EQ PRODIV 290100,INTERNATIONAL PAPER APPM LIMITED,Equity Shares,Deleted
579,IN9435B01016,DATUM TECHNOLOGYS (INDIA) LIMITED PP PRODIV 200301,DATUM TECHNOLOGYS (INDIA) LIMITED,EQUITY SHARES,ACTIVE
580,IN9437F01013,GANGOTRI IRON EQ PP RS.5/-,GANGOTRI IRON &amp; STEEL CO. LIMITED,Equity Shares,Deleted
581,IN9437M01019,AMRI HOSPITALS LIMITED EQ PP Re. 1/-,AMRI HOSPITALS LIMITED,Equity Shares,Deleted
582,IN9438A01012,APOLLO TYRES EQ PRODIV 270999,APOLLO TYRES LIMITED,Equity Shares,Deleted
583,IN9442B01012,RAYNOLDS SOFTWARE SOLUTIONS LIMITED PP PRODIV 300900,RAYNOLDS SOFTWARE SOLUTIONS LIMITED,EQUITY SHARES,ACTIVE
584,IN9443B01010,TYCHE INDUSTRIES LIMITED PP PRODIV 021100,TYCHE INDUSTRIES LIMITED,EQUITY SHARES,ACTIVE
585,IN9445F01016,HY-GRADE PELLET PP RS.5/-301100,HY-GRADE PELLETS LIMITED,Equity Shares,Deleted
586,IN9446B01013,SRICO SOFTWARE INDIA LIMITED PP PRODIV 300800,SRICO SOFTWARE INDIA LIMITED,EQUITY SHARES,ACTIVE
587,IN9448S01013,LEXIS POWER PRIVATE LIMITED EQ PP RS. 2/-,LEXIS POWER PRIVATE LIMITED,EQUITY SHARES,ACTIVE
588,IN9448U01019,VERITAS FINANCE PRIVATE LIMITED EQ PP RE.1/-,VERITAS FINANCE PRIVATE LIMITED,EQUITY SHARES,ACTIVE
589,IN9451B01013,WEAL INFOTECH LIMITED PP PRODIV 020600,WEAL INFOTECH LIMITED,EQUITY SHARES,ACTIVE
590,IN9451H01010,EMAAR MGF LAND LIMITED EQ NEW FV RE.1/-,EMAAR MGF LAND LIMITED,Equity Shares,Deleted
591,IN9453A01011,BALAJI DISTI EQ PRODIV 060999,BALAJI DISTILLERIES LIMITED,Equity Shares,Deleted
592,IN9453T01011,BHARTI ENTERPRISES (HOLDING) PRIVATE LIMITED EQ PP RS. 90/- CLASS B,BHARTI ENTERPRISES (HOLDING) PRIVATE LIMITED,EQUITY SHARES,ACTIVE
593,IN9454P01017,TRANSRAIL LIGHTING LIMITED EQ NEW PP RS. 2.5/-,TRANSRAIL LIGHTING LIMITED,EQUITY SHARES,DELETED
594,IN9454P01025,TRANSRAIL LIGHTING LIMITED EQ PP RS. 5/-,TRANSRAIL LIGHTING LIMITED,EQUITY SHARES,DELETED
595,IN9463B01018,INFRONICS SYSTEMS LIMITED PP PRODIV 220900,INFRONICS SYSTEMS LIMITED,Equity Shares,Deleted
596,IN9463D01014,TULSYAN NEC LTD. PP RS.3/-,TULSYAN NEC LTD.,EQUITY SHARES,SUSPENDED
597,IN9463D01022,TULSYAN NEC LTD. PP RS. 6/-,TULSYAN NEC LTD.,EQUITY SHARES,SUSPENDED
598,IN9463S01012,GENIOUS INFRASTRUCTURE PRIVATE LIMITED EQ PP RS. 2/-,GENIOUS INFRASTRUCTURE PRIVATE LIMITED,EQUITY SHARES,ACTIVE
599,IN9464B01016,UNIVERSAL ARTS LIMITED PP PRODIV 091000,UNIVERSAL ARTS LIMITED,EQUITY SHARES,BLOCKED DUE TO ACA
600,IN9466M01018,BHUVEE STENOVATE PRIVATE LIMITED EQ PP RE. 0.50/-,BHUVEE STENOVATE PRIVATE LIMITED,EQUITY SHARES,ACTIVE
601,IN9466M01026,BHUVEE STENOVATE PRIVATE LIMITED EQ PP RS.8/-,BHUVEE STENOVATE PRIVATE LIMITED,EQUITY SHARES,ACTIVE
602,IN9468V01015,BLACKSOIL CAPITAL PRIVATE LIMITED EQ PP RS.2.4/-,BLACKSOIL CAPITAL PRIVATE LIMITED,EQUITY SHARES,ACTIVE
603,IN9469B01015,OSWAL MINERALS LIMITED PP PRODIV 270700,OSWAL MINERALS LIMITED,EQUITY SHARES,BLOCKED DUE TO ACA
604,IN9470Z01012,TORRENT GAS PUNE LIMITED EQ PP RS.2.50/-,TORRENT GAS PUNE LIMITED,EQUITY SHARES,ACTIVE
605,IN9471Q01019,INDIAN SCHOOL FINANCE COMPANY PRIVATE LIMITED EQ PP RS. 0.01,INDIAN SCHOOL FINANCE COMPANY PRIVATE LIMITED,EQUITY SHARES,ACTIVE
606,IN9473B01017,HATSUN AGRO PRODUCT LTD EQ PP RE.80/-,HATSUN AGRO PRODUCT LTD,EQUITY SHARES,BLOCKED DUE TO ACA
607,IN9474Q01013,GLOBAL HEALTH PRIVATE LIMITED EQ PP RS.7/-,GLOBAL HEALTH PRIVATE LIMITED,EQUITY SHARES,ACTIVE
608,IN9475H01019,RELIANCE PETROLEUM LIMITED EQ PP RS.2.50/-,RELIANCE PETROLEUM LIMITED,EQUITY SHARES,DELETED
609,IN9480B01012,TELE DATA INFORMATICS LTD PP PRODIV 170800,TELE DATA INFORMATICS LTD,EQUITY SHARES,ACTIVE
610,IN9482B01018,TERA SOFTWARE LIMITED PP PRODIV 090800,TERA SOFTWARE LIMITED,Equity Shares,Deleted
611,IN9484A01016,CENTURION BANK OF PUNJAB LTD. EQ PRODIV221099,CENTURION BANK OF PUNJAB LIMITED,Equity Shares,Deleted
612,IN9485O01014,INDUSIND MEDIA &amp; COMMUNICATIONS LIMITED EQ PP RE. 2/-,INDUSIND MEDIA &amp; COMMUNICATIONS LIMITED,EQUITY SHARES,ACTIVE
613,IN9485O01022,INDUSIND MEDIA &amp; COMMUNICATIONS LIMITED EQ PP RS.4/-,INDUSIND MEDIA &amp; COMMUNICATIONS LIMITED,EQUITY SHARES,ACTIVE
614,IN9485O01030,INDUSIND MEDIA &amp; COMMUNICATIONS LIMITED EQ PP RS.6/-,INDUSIND MEDIA &amp; COMMUNICATIONS LIMITED,EQUITY SHARES,ACTIVE
615,IN9485O01048,INDUSIND MEDIA &amp; COMMUNICATIONS LIMITED EQ PP RS.8/-,INDUSIND MEDIA &amp; COMMUNICATIONS LIMITED,EQUITY SHARES,ACTIVE
616,IN9486A01011,CESC WRNT CONV 150299,CESC LIMITED,Equity Shares,Deleted
617,IN9489F01014,VSD CONFIN LIMITED EQ PP RS.5,VSD CONFIN LIMITED,EQUITY SHARES,ACTIVE
618,IN9491A01011,CITY UNION BANK LIMITED PP RS.0.50/-,CITY UNION BANK LIMITED,EQUITY SHARES,SUSPENDED
619,IN9500A01019,DCW LIMITED PP PRODIV 050900,DCW LIMITED,EQUITY SHARES,ACTIVE
620,IN9500A01027,DCW LTD EQ PRODIV 050900,DCW LIMITED,Equity Shares,Deleted
621,IN9502L01012,NDTV CONVERGENCE LIMITED PP RS. 7.50/-,NDTV CONVERGENCE LIMITED,EQUITY SHARES,ACTIVE
622,IN9510A01018,ENGINEERS INDIA EQ PRODIV 281299,ENGINEERS INDIA LIMITED,Equity Shares,Deleted
623,IN9512B01012,FCS SOFTWARE EQ PP RS.5/-,FCS SOFTWARE SOLUTIONS LIMITED,Equity Shares,Deleted
624,IN9512B01020,FCS SOFTWARE SOLUTIONS LIMITED EQ NEW PP RE.O.50/-,FCS SOFTWARE SOLUTIONS LIMITED,EQUITY SHARES,ACTIVE
625,IN9512D01018,INTELLIVATE CAPITAL VENTURES LTD PP RS.2.50/-,INTELLIVATE CAPITAL VENTURES LTD,EQUITY SHARES,ACTIVE
626,IN9512D01026,INTELLIVATE CAPITAL VENTURES LTD PP RS.5/-,INTELLIVATE CAPITAL VENTURES LTD,EQUITY SHARES,ACTIVE
627,IN9514B01018,VISION ORGANICS LIMITED PP PRODIV 041100,VISION ORGANICS LIMITED,EQUITY SHARES,ACTIVE
628,IN9516H01010,RICHA INDUSTRIES LIMITED EQ PP RS.5/-,RICHA INDUSTRIES LIMITED,EQUITY SHARES,SUSPENDED
629,IN9517C01019,IOL NETCOM LIMITED PP PRODIV 180501,IOL NETCOM LIMITED,EQUITY SHARES,ACTIVE
630,IN9517C01027,IOL NETCOM LIMITED PP RS.5  180501,IOL NETCOM LIMITED,EQUITY SHARES,ACTIVE
631,IN9517E01015,JRD FINANCE LIMITED EQ PP RS. 2.50/-,JRD FINANCE LIMITED,EQUITY SHARES,DELETED
632,IN9519B01017,CYBERSCAPE MULTIMEDIA LIMITED PP PRODIV 110800,CYBERSCAPE MULTIMEDIA LIMITED,EQUITY SHARES,ACTIVE
633,IN9521H01010,DHARTI DREDGING AND INFRASTRUCTURELIMITED EQ PP RE.1/-,DHARTI DREDGING AND INFRASTRUCTURE LIMITED,Equity Shares,Deleted
634,IN9521H01028,DHARTI DREDGING AND INFRASTRUCTURELIMITED EQ PP RS.2.50/-,DHARTI DREDGING AND INFRASTRUCTURE LIMITED,Equity Shares,Deleted
635,IN9521V01011,DAIRY CLASSIC ICE CREAMS PRIVATE LIMITED EQ PP RS.50/-,DAIRY CLASSIC ICE CREAMS PRIVATE LIMITED,Equity Shares,Deleted
636,IN9529B01016,TEJASRI ENERGY LIMITED PP PRODIV 290700,TEJASRI ENERGY LIMITED,EQUITY SHARES,ACTIVE
637,IN9534B01016,VISIE CYBER TECH LIMITED PP PRODIV 161000,VISIE CYBER TECH LIMITED,EQUITY SHARES,ACTIVE
638,IN9535B01013,MASTER MULTI PP PRODIV 041000,VAISHNAVI GOLD LIMITED,Equity Shares,Deleted
639,IN9539B01015,VIRINCHI LIMITED PP PRODIV 080900,VIRINCHI LIMITED,EQUITY SHARES,ACTIVE
640,IN9541B01011,ANCO COMMUNICATIONS LIMITED PP PRODIV 170500,ANCO COMMUNICATIONS LIMITED,EQUITY SHARES,ACTIVE
641,IN9542A01011,GUJARAT SIDHEE CEMENT LIMITED PP RE.1/- 161299,GUJARAT SIDHEE CEMENT LIMITED,EQUITY SHARES,ACTIVE
642,IN9542A01029,GUJARAT SIDHEE CEMENT LIMITED PP RS.5/- 280105,GUJARAT SIDHEE CEMENT LIMITED,EQUITY SHARES,ACTIVE
643,IN9542A01037,GUJARAT SIDHEE CEMENT LIMITED EQ NEW PP RS.8/-,GUJARAT SIDHEE CEMENT LIMITED,EQUITY SHARES,ACTIVE
644,IN9542A01045,GUJARAT SIDHEE CEMENT LIMITED EQ NEW PP RS.2.50/-,GUJARAT SIDHEE CEMENT LIMITED,EQUITY SHARES,ACTIVE
645,IN9545F04017,GMR TAMBARAM 14 PREF 310320,GMR TAMBARAM TINDIVANAM EXPRESSWAYS LIMITED,Preference Shares,Deleted
646,IN9545J01015,ASCENDAS IT PARK (PUNE) PVT LIMITED EQ NEW PP RE. 0.66/-,ASCENDAS IT PARK (PUNE) PVT LIMITED,Equity Shares,Deleted
647,IN9545J01023,ASCENDAS IT PARK (PUNE) PVT LIMITED EQ NEW PP RE. 1.06/-,ASCENDAS IT PARK (PUNE) PVT LIMITED,Equity Shares,Deleted
648,IN9545J01031,ASCENDAS IT PARK (PUNE) PVT LIMITED EQ PP RS.2.15/-,ASCENDAS IT PARK (PUNE) PVT LIMITED,Equity Shares,Deleted
649,IN9545J01049,ASCENDAS IT PARK (PUNE) PVT LIMITED PP RS.2.40/-,ASCENDAS IT PARK (PUNE) PVT LIMITED,Equity Shares,Deleted
650,IN9546B01010,E. STAR INFOTECH LTD PP PRODIV 200301,E. STAR INFOTECH LTD,EQUITY SHARES,ACTIVE
651,IN9547F04013,GMR TUNI-ANAKAP 14 PREF 310320,GMR TUNI-ANAKAPALLI EXPRESSWAYS LIMITED,Preference Shares,Deleted
652,IN9547V01016,GABA PROJECTS PRIVATE LIMITED EQ PP RS. 4.79/-,GABA PROJECTS PRIVATE LIMITED,EQUITY SHARES,ACTIVE
653,IN9549L01013,NDTV LABS LIMITED PP RS.7.50/-,NDTV LABS LIMITED,EQUITY SHARES,DELETED
654,IN9550C01010,URJA GLOBAL LIMITED EQ NEW PP RS. 0.25/-,URJA GLOBAL LIMITED,EQUITY SHARES,ACTIVE
655,IN9551B01010,HIFUNDA PP PRODIV 141200,UDAY JEWELLERY INDUSTRIES LIMITED,Equity Shares,Deleted
656,IN9551K01011,ATHENA KYNSHI POWER PRIVATE LIMITED EQ PP RE. 1/-,ATHENA KYNSHI POWER PRIVATE LIMITED,EQUITY SHARES,DELETED
657,IN9555B01011,AXIS-IT&amp;T. PP PRODIV 231100,AXISCADES ENGINEERING TECHNOLOGIES LIMITED,Equity Shares,Deleted
658,IN9555K01012,CARAF BUILDERS &amp; CONSTRUCTIONS PRIVATE LIMITED PP F.V. RS.3.50/-,CARAF BUILDERS &amp; CONSTRUCTIONS PRIVATE LIMITED,EQUITY SHARES,DELETED
659,IN9557U01017,MODULEX MODULAR BUILDINGS PRIVATE LIMITED EQ PP RE. 0.10/,MODULEX MODULAR BUILDINGS PRIVATE LIMITED,EQUITY SHARES,ACTIVE
660,IN9560B01011,SHAPRE INFOTECH INDIA LTD. PP PRODIV 070900,SHAPRE INFOTECH INDIA LTD.,EQUITY SHARES,ACTIVE
661,IN9566O01011,ONGC TRIPURA POWER COMPANY LIMITED EQ PP RS 5,ONGC TRIPURA POWER COMPANY LIMITED,Equity Shares,Deleted
662,IN9569A01014,INFORMATION TEC EQ PRODIV 210999,INFORMATION TECHNOLOGIES (INDIA) LIMITED,Equity Shares,Deleted
663,IN9569A01022,INFORMATION TEC EQ PRODIV 070100,INFORMATION TECHNOLOGIES (INDIA) LIMITED,Equity Shares,Deleted
664,IN9569A01030,INFORMATION TEC FV5 PRODIV210999,INFORMATION TECHNOLOGIES (INDIA) LIMITED,EQUITY SHARES,BLOCKED DUE TO ACA
665,IN9569A01048,INFORMATION TEC FV5 PRODIV070100,INFORMATION TECHNOLOGIES (INDIA) LIMITED,Equity Shares,Deleted
666,IN9572E01010,PNB HOUSING FINANCE LTD EQ PP RS 4,PNB HOUSING FINANCE LTD,Equity Shares,Deleted
667,IN9572E01028,PNB HOUSING FINANCE LTD EQ PP RS. 7/-,PNB HOUSING FINANCE LTD,Equity Shares,Deleted
668,IN9573K01015,RUSHIL DECOR LIMITED EQ PP RS. 2.5/-,RUSHIL DECOR LIMITED,EQUITY SHARES,SUSPENDED
669,IN9573K01023,RUSHIL DECOR LIMITED EQ PP RS.5/-,RUSHIL DECOR LIMITED,EQUITY SHARES,SUSPENDED
670,IN9575E01013,HUNGAMA DIGITAL MEDIA ENTERTAINMENT PRIVATE LIMITED EQ PP RE.0.25/-,HUNGAMA DIGITAL MEDIA ENTERTAINMENT PRIVATE LIMITED,EQUITY SHARES,ACTIVE
671,IN9590B01018,GARNET INTERNATIONAL LTD. PP PRODIV 290600,GARNET INTERNATIONAL LIMITED,Equity Shares,Deleted
672,IN9592A01016,ORIENT PAPER &amp; INDUSTRIES LIMITED EQ PP RS. 5/-,ORIENT PAPER &amp; INDUSTRIES LIMITED,Equity Shares,Deleted
673,IN9592A01024,ORIENT PAPER &amp; INDUSTRIES LIMITED EQ PP RE.0.50,ORIENT PAPER &amp; INDUSTRIES LIMITED,EQUITY SHARES,BLOCKED DUE TO ACA
674,IN9594A01012,THE OUDH SUGAR MILLS LIMITED EQ NEW PP RS. 5/-,THE OUDH SUGAR MILLS LIMITED,EQUITY SHARES,BLOCKED DUE TO ACA
675,IN9602B01011,AMGF INTERCORP PP PRODIV 190500,AMGF INTERCORP LIMITED,Equity Shares,Deleted
676,IN9604A01019,PRECISION FASTN EQ PRODIV 011099,PRECISION FASTENERS LIMITED,Equity Shares,Deleted
677,IN9605B01014,ADITYA BIRLA CHEMICALS (INDIA) LTD PP RS.5/- 070503,ADITYA BIRLA CHEMICALS (INDIA) LTD,EQUITY SHARES,ACTIVE
678,IN9608N01013,OMNESYS IT SOLUTIONS PRIVATE LIMITED EQ PP RS.2.50/-,OMNESYS IT SOLUTIONS PRIVATE LIMITED,EQUITY SHARES,ACTIVE
679,IN9614G01015,RELIANCE POWER LIMITED EQ PP RS. 2/-,RELIANCE POWER LIMITED,Equity Shares,Deleted
680,IN9614G01023,RELIANCE POWER LIMITED EQ. PP RS. 2.50/-,RELIANCE POWER LIMITED,EQUITY SHARES,SUSPENDED
681,IN9615R01019,DHANVARSHA FINVEST LIMITED EQ PP RS. 2.50/-,DHANVARSHA FINVEST LIMITED,Equity Shares,Deleted
682,IN9616A01013,RECRON SYNTH PP RE.1/- 281202,RECRON SYNTHETICS LIMITED,Equity Shares,Deleted
683,IN9620B01013,OASIS INFOTECH LIMITED PP PRODIV 311000,OASIS INFOTECH LIMITED,EQUITY SHARES,ACTIVE
684,IN9623B01017,PANTALOON RETA. EQ PRODIV 291099,FUTURE ENTERPRISES LIMITED,Equity Shares,Deleted
685,IN9623B01025,PANTALOON RETA. EQ PRODIV 161199,FUTURE ENTERPRISES LIMITED,Equity Shares,Deleted
686,IN9623B01033,PANTALOON RETA. EQ PRODIV 071299,FUTURE ENTERPRISES LIMITED,Equity Shares,Deleted
687,IN9623B01041,PANTALOON RETA. EQ PRODIV 080100,FUTURE ENTERPRISES LIMITED,Equity Shares,Deleted
688,IN9623B01058,FUTURE ENTERPRISES LIMITED EQ NEW NPP RS.2/-,FUTURE ENTERPRISES LIMITED,EQUITY SHARES,ACTIVE
689,IN9625Q01010,NEW HABITAT HOUSING FINANCE &amp; DEVELOPMENT LTD EQ PP RS. 4.75/-,NEW HABITAT HOUSING FINANCE &amp; DEVELOPMENT LTD,EQUITY SHARES,DELETED
690,IN9625Q01028,NEW HABITAT HOUSING FINANCE &amp; DEVELOPMENT LTD EQ PP RS. 6.25/-,NEW HABITAT HOUSING FINANCE &amp; DEVELOPMENT LTD,EQUITY SHARES,DELETED
691,IN9625Q01036,NEW HABITAT HOUSING FINANCE &amp; DEVELOPMENT LTD EQ NEW PP RS. 7.75/,NEW HABITAT HOUSING FINANCE &amp; DEVELOPMENT LTD,EQUITY SHARES,DELETED
692,IN9626A01012,SAURASHTRA CEMENT LIMITED EQ PP RS. 6.95/-,SAURASHTRA CEMENT LIMITED,EQUITY SHARES,ACTIVE
693,IN9626A01020,SAURASHTRA CEMENT LIMITED EQ PP RS. 7.95/-,SAURASHTRA CEMENT LIMITED,EQUITY SHARES,ACTIVE
694,IN9626A01038,SAURASHTRA CEMENT LIMITED EQ PP RS. 5/-,SAURASHTRA CEMENT LIMITED,EQUITY SHARES,ACTIVE
695,IN9629A01016,BRABOURNE ENTERPRISES LIMITED EQ PRODIV 090799,BRABOURNE ENTERPRISES LIMITED,Equity Shares,Deleted
696,IN9635A01013,SHYAM TELECOM EQ PRODIV 060999,SHYAM TELECOM LIMITED,Equity Shares,Deleted
697,IN9635A01021,SHYAM TELECOM EQ PRODIV 150200,SHYAM TELECOM LIMITED,Equity Shares,Deleted
698,IN9635A01039,SHYAM TELECOM EQ PRODIV 130400,SHYAM TELECOM LIMITED,Equity Shares,Deleted
699,IN9636A01011,MAWANA SUGARS LIMITED PP PRODIV 210600,MAWANA SUGARS LIMITED,Equity Shares,Deleted
700,IN9636A01029,MAWANA SUGARS LIMITED EQ-PP VALUE RS 6.5/-,MAWANA SUGARS LIMITED,Equity Shares,Deleted
701,IN9640B04015,HB ESTATE DEVELOPERS LIMITED 9% SERIES III TR II PP PREF 19SP34,HB ESTATE DEVELOPERS LIMITED,PREFERENCE SHARES,ACTIVE
702,IN9640N01016,SHETH BUILDWELL PRIVATE LIMITED EQ PP Re. 1/-,SHETH BUILDWELL PRIVATE LIMITED,Equity Shares,Deleted
703,IN9644J01016,KVK NILACHAL POWER PRIVATE LIMITED PP F.V. RS.10/-,KVK NILACHAL POWER PRIVATE LIMITED,EQUITY SHARES,ACTIVE
704,IN9645J01013,IDHASOFT LIMITED EQ NEW PP RE. 0.01/-,IDHASOFT LIMITED,EQUITY SHARES,ACTIVE
705,IN9645Q01018,QRG MEDICARE LIMITED EQ PP RS.8,QRG MEDICARE LIMITED,EQUITY SHARES,DELETED
706,IN9645Q01026,QRG MEDICARE LIMITED EQ PP RS.2.5/-,QRG MEDICARE LIMITED,EQUITY SHARES,DELETED
707,IN9645Q01034,QRG MEDICARE LIMITED EQ PP RS.5,QRG MEDICARE LIMITED,EQUITY SHARES,DELETED
708,IN9647A01018,SRF LIMITED EQ PRODIV 111099,SRF LIMITED,Equity Shares,Deleted
709,IN9647O01019,ADITYA BIRLA FASHION AND RETAIL LIMITED EQ PP RS. 5/-,ADITYA BIRLA FASHION AND RETAIL LIMITED,EQUITY SHARES,SUSPENDED
710,IN9647O01027,ADITYA BIRLA FASHION AND RETAIL LIMITED EQ PP RS. 7.50/,ADITYA BIRLA FASHION AND RETAIL LIMITED,EQUITY SHARES,ACTIVE
711,IN9650W03012,ID FRESH FOOD (INDIA) PRIVATE LIMITED 0.001% SERIES B PP PREF 24SP38,ID FRESH FOOD (INDIA) PRIVATE LIMITED,PREFERENCE SHARES,ACTIVE
712,IN9651J01011,JM FINANCIAL CREDIT SOLUTIONS LIMITED EQ PP RE. 2/-,JM FINANCIAL CREDIT SOLUTIONS LIMITED,EQUITY SHARES,DELETED
713,IN9655D01015,SHALIMAR WIRES INDUSTRIES LIMITED EQ PP RE.0.50 /-,SHALIMAR WIRES INDUSTRIES LIMITED,EQUITY SHARES,ACTIVE
714,IN9661B01017,CCS INFOTECH LIMITED PP PRODIV 301100,CCS INFOTECH LIMITED,EQUITY SHARES,ACTIVE
715,IN9667A01016,SYNDICATE BANK FP PRODIV 171199,SYNDICATE BANK,Equity Shares,Deleted
716,IN9667A01024,SYNDICATE BANK PP PRODIV 171199,SYNDICATE BANK,Equity Shares,Deleted
717,IN9667A01032,SYNDICATE BANK FP PRODIV 311299,SYNDICATE BANK,Equity Shares,Deleted
718,IN9669C01018,TECH MAHINDRA LIMITED EQ PP RE.0.30/-,TECH MAHINDRA LIMITED,Equity Shares,Deleted
719,IN9675C01015,CIGNITI TECHNOLOGIES LIMITED EQ PP RS. 2.5/-,CIGNITI TECHNOLOGIES LIMITED,EQUITY SHARES,BLOCKED DUE TO ACA
